id,split,MSA,EGY,EGY Translation
17027,corpus-6-test-corpus-26-train,عيد ميلادك اقترب .,عيد ميلادك قرب.,عيد ميلادك.
17030,corpus-6-test-corpus-26-dev,توقفت القطارات بسبب الإضراب .,القطورات وقفت بسبب الإضراب.,توقفت القطارات بسبب الإضراب.
17038,corpus-6-test-corpus-26-train,هل يمكنك أن تصلح ذلك ؟,ممكن تصلح دي؟,أنت بحاجة ايه؟
17068,corpus-6-test-corpus-26-dev,كان الشارع مزدحماً بالسيارات .,الشارع كان مليان بالعربيات.,ايه ايه ايه ايه.
17079,corpus-6-test-corpus-26-train,إنه المبنى الثاني على يسار هذا المبني الأبيض .,هو المبنى التاني على شمال المبنى الأبيض ده.,ايه ايه ايه ايه ايه ايه ايه ايه ايه 
17094,corpus-6-test-corpus-26-train,حجزنا مقعداً ليوم الخامس والعشرين من أكتوبر في الساعة الحادية عشر صباحاً .,إحنا حجزنا كرسي لخمسة وعشرين أكتوبر بيطلع حداشر الصبح.,يحمل ساعة خمسة و عشرين من أكتوبر في الساعة الح
17097,corpus-6-test-corpus-26-train,لا . قليلاً في الأمام . هناك ، نعم .,لأ، شوية صغيرين قدام. هناك، أيوة.,. أنا. أنا..
17115,corpus-6-test-corpus-26-train,نعم ، هذا لا يشمل الوجبات .,أيوة، ده مش بيشمل الوجبات.,أنا، هذا لا يشمل الوجبات.
17117,corpus-6-test-corpus-26-train,أين يمكنني استعادة ثمن هذه التذكرة ؟,منين أقدر أرجع التذكرة دي؟,ايه يمكنني استعادة ثمن هذه التذكرة؟
17120,corpus-6-test-corpus-26-train,لماذا يحدث هذا ؟,ده حصل ليه؟,ايه ايه؟
17149,corpus-6-test-corpus-26-train,أريد أن أحصل على استراحة .,عاوز آخد راحة.,أنا ريد مساعدة.
17158,corpus-6-test-corpus-26-train,لقد تعطلت سيارتي . من فضلك احضر لتأخذها .,عربيتي باظت، لو سمحت تعالا وخدها.,أنا يدفع سيارتي. أنا فضلك حضرها.
17163,corpus-6-test-corpus-26-train,أريد أن يكون شعري خلف رأسي أطول قليلاً .,أنا كنت حابب إن شعري يكون أطول سنة من ورا.,أنا تريدين يبدو رأسي طول.
17177,corpus-6-test-corpus-26-train,ما هي الأنواع التي لديكم ؟,عندك أنواع إيه؟,ايه ايه ايه ايه؟
17179,corpus-6-test-corpus-26-dev,أوافق . إنه أحد الأماكن المفضلة لي .,أنا موافق. ده واحد من أحسن الأطباق عندي.,أنا وافق...
17180,corpus-6-test-corpus-26-train,ما هو نوع النموذج الذي تفكر فيه ؟,عندك نوع موديل معين في دماغك؟,ايه نوع النموذج الذي تفكرفيه؟
17204,corpus-6-test-corpus-26-test,اسمي ميتشكو تاناكا ، ورقم الرحلة إلى طوكيو هو خمسة ، صفر ، واحد .,اسمي ميتشيكو تاناكا، ورقم الرحلة خمسة صفر واحد لطوكيو.,اسمي ميتشكو تاناكا، ورقم الرحلة إلى طوكيو هو 
17216,corpus-6-test-corpus-26-train,من فضلك ، هل رسمت لي خريطة بسيطة من هنا ؟,ممكن لو سمحت ترسملي خرطة واضحة من هنا؟,أنا، أنا يريد خريطة بسيطة منهنا؟
17217,corpus-6-test-corpus-26-train,أين نتقابل ؟,هنتاقبل فين؟,ايه أنا قابل؟
17222,corpus-6-test-corpus-26-train,أود تصفيف شعري بالطريقة التي كان عليها من قبل .,عاوز أحصل على تسريحة شعري زي ما كانت.,أنا يمكن يشعر على طريقة التي كان عليها.
17229,corpus-6-test-corpus-26-train,أعطني خمسين ، من فضلك .,إديني خمسين، لو سمحت.,أنا خمسين، من فضلك.
17272,corpus-6-test-corpus-26-train,أين يمكنني أن أقوم بإجراءات الدخول للخطوط الجوية اليابانية ؟,فين ممكن أسجل وصول في الخطوط الجوية اليابانية؟,ايه يمكنني يقوم بتدخل على طريق الجوية الياب
17280,corpus-6-test-corpus-26-train,ما هي المحتويات ؟,إيه هي المحتويات؟,ايه ايه؟
17295,corpus-6-test-corpus-26-train,هل هناك أي أماكن في المنطقة تلقي تزكية كثيرة ؟,هو فيه أي أماكن في المنطقة مترشحة بدرجة كبيرة؟,ايه هناك مكان في المنطقة يمكن زجاجة؟
17311,corpus-6-test-corpus-26-train,من فضلك أعطني بعض الفكة .,إديني شوية فلوس، لو سمحت.,أنا فضلك خذني بعض الفكة.
17313,corpus-6-test-corpus-26-train,حسناً . سأتأكد أن حقائبك ستكون هنا .,تمام. أنا هتأكد من إن شنطك هتكون هنا.,حسنا. أنا تقدّم.
17315,corpus-6-test-corpus-26-train,"هذا هو طبقنا المميز , سمك موسى المشوي الخاص بدوفر .",هو ده تخصصنا، سمك موسى المشوي الوحيد بتاع دوفر.,هذا هو طبقنا المميز، سمك موسى المشوي الخاص بك.
17339,corpus-6-test-corpus-26-train,سنمكث .,إحنا حنستنى.,يبدو هناك.
17350,corpus-6-test-corpus-26-train,لقد تعرضت لعملية سلب .,أنا اتسرقت تحت تهديد السلاح.,أنا عرضت لعملية صغير.
17356,corpus-6-test-corpus-26-train,حسناً . هل يجب أن أقوم بتركيزها ؟,تمام. هو لازم أسنتره؟,حسنا. أنا قوم بتركيزها؟
17381,corpus-6-test-corpus-26-dev,سنتقاسم .,هنشارك.,يعرف ايه.
17394,corpus-6-test-corpus-26-train,لا يوجد لدينا نفس الطراز الآن . سأفحص مخزوننا . انتظر دقيقة من فضلك .,معندناش نفس الموديل ده دلوقتي. حبص على فروعنا. إستنى دقيقة واحدة، من فضلك.,أنا لدي نفس الطراز الآن. أنا انتظار دقيقة من 
17398,corpus-6-test-corpus-26-train,ويسكي اسكتلندي وماء من فضلك .,إسكوتش مع مية، لو سمحت.,يسكي اسكتلندي وماء من فضلك.
17399,corpus-6-test-corpus-26-train,هذا يبدو رائعاً . ما الثمن ؟,ده شكله كويس. بكام ده؟,ايه جميلة. ايه ايه؟
17414,corpus-6-test-corpus-26-train,خذ هذه التذكرة الطبية إلى الصيدلية . يمكنك الحصول على الدواء من هناك .,خد الروشتة دي ع الصيدلية. تقدر تلاقي الدوا هناك.,خذ هذه التذكرة الطبية. يمكنك خذ الدواء
17438,corpus-6-test-corpus-26-train,لقد طلبت ذلك .,أنا اللي طلبت ده.,أنا طلبت.
17453,corpus-6-test-corpus-26-train,"نعم , يمكنك أن تتوقف في أي محطة ما بين هنا وشيكاغو .",آه، تقدر توقفعند أي محطة بين هنا وشيكاغو.,أنا بحاجة الى مكان هنا.
17460,corpus-6-test-corpus-26-train,من أين يمكنني شراء بعض الهدايا التذكارية ؟,منين أقدر أشتري هدايا تذكارية؟,ايه يمكنني شراء بعض الهدايا التذكارية؟
17475,corpus-6-test-corpus-26-train,إنها غالية الثمن . لا أستطيع شرائها .,ده غالي قوي. مقدرش أشتريه.,ايه ايه. أنا بحاجة.
17482,corpus-6-test-corpus-26-train,هل يمكنني أن أحصل على رقم تليفون إيه بي سي والشركة في شيكاغو من فضلك ؟,ممكن آخد رقم إيه بي سي آند كومباني في شيكاغو، لو سمحت.,أنا بحاجة رقم تليفون إيه بي سي و شركة في ش
17488,corpus-6-test-corpus-26-test,أين الكاتدرائية ؟,فين الكاتدرائية؟,ايه ايه ايه؟
17496,corpus-6-test-corpus-26-train,كيف تحب أن تأكل البيض ؟,تحب البيض إزاي؟,كيف تحب اكل البيض؟
17504,corpus-6-test-corpus-26-train,يوجد بجانب هذا المبني تحديداً .,هو جمب المبنى ده علطول.,هناك على هذا المبني.
17526,corpus-6-test-corpus-26-train,"لا , أعتقد أنهم نسوا أن يحضروا واحدة لنا .",لا، أعتقد أنهم نسيوا يجبولنا واحد.,"أنا تقدّم, أنا يحضروا ايه."
17537,corpus-6-test-corpus-26-train,حسناً . لقد تم التأكيد . هل يمكننا أن نأخذ رقم تليفونك في حالة الحاجة إلى الاتصال بك ؟,تمام. اتأكد. ممكن ناخد رقم تليفونك، ده بس في حالة لو احتجنا نتصل بيك؟,حسنا. أنا أنا أنا. أنا بحاجة رقم
17548,corpus-6-test-corpus-26-train,ما هو اسم الرسام ؟,الرسام اسمه إيه؟,اسم الرسام؟
17559,corpus-6-test-corpus-26-train,هل أجعله يعاود الاتصال بك عندما يعود ؟,هو لازم أبلغه يتصل بيك تاني لما يرجع؟,أنا يريد اتصال بك عند الحاجة؟
17593,corpus-6-test-corpus-26-train,أود أن آخذ هذا .,عاوز ده.,أنا بحاجة.
17606,corpus-6-test-corpus-26-train,أحب هذه الخدمة بتقديم شامبانيا للتحية بعد الإقلاع . دعني أشرب فى صحتك .,أنا بحب الخدمة دي بتاعة الترحيب بالشامبانيا بعد الركوب. خليني اشرب في صحتك.,أنا احب هذه الخدمة بتقديم شامبانيا. أنا
17609,corpus-6-test-corpus-26-train,أربعون دولار يومياً ، بالإضافة إلى ثمانية سنت لكل ميل .,أربعين دولار في اليوم زائد تمانية سنت لكل ميل.,أربعون دولار يوميا، وهو ثمانية سنت لكل ميل.
17615,corpus-6-test-corpus-26-train,أراهن بخمسة دولارات .,حراهن بخمسة دولار.,أنا راهن بخمسة دولار.
17636,corpus-6-test-corpus-26-train,هل هذا طلب شخص آخر .,هو ده مش طلب حد تاني؟,ايه ايه ايه ايه ايه.
17645,corpus-6-test-corpus-26-train,هل قلت لي كيف أذهب إلى المتحف ؟,ممكن تقولي إزاي أروح المتحف؟,أنا يعرف كيف أذهب إلى المتحف؟
17649,corpus-6-test-corpus-26-train,آسف جدا ، لكني أود تأجيل الميعاد .,أنا آسف جدا، بس أنا عاوز أأجل المعاد.,أنا يمكن فعل ذلك.
17652,corpus-6-test-corpus-26-test,هل رشحت لي رحلة قصيرة ؟,ممكن ترشح رحلة؟,ايه رشحت لي رحلة قصيرة؟
17660,corpus-6-test-corpus-26-train,سيغادر قطارك من الرصيف رقم ثمانية .,القطر بتاعك حيطلع من رصيف تمانية.,يمكن قطارك من الرصيف رقم ثمانية.
17673,corpus-6-test-corpus-26-train,أبحث عن شنطة بحزام متحرك .,أنا بدور على شنطة بحزام بيطول ويقصر.,أنا بحث عن شنطة.
17674,corpus-6-test-corpus-26-train,أود أن تبقي تحت مائة وثمانين دولار .,عاوزه للإقامة تحت مية وتمانين دولار.,أنا يبقي تحت مائة و ثمانين دولار.
17739,corpus-6-test-corpus-26-train,سأسلك بعد أن ألقي نظرة هنا وهناك .,حسألك بعد ما آخد بصة حواليا.,أنا يمكن ينظر هنا.
17745,corpus-6-test-corpus-26-test,نعم ، حجز لمدة ستة أيام من فضلك ، بدء من الثالث والعشرين من يوليو .,أيوة. حجز لست ليالي، لو سمحت. من تلاتة وعشرين يوليو.,أنا، يمكن فعله ثلاثة أيام، على الثالث
17757,corpus-6-test-corpus-26-train,هل يمكنك أن ترني أشياء أخري ذات تصميمات مختلفة .,ممكن توريني موديلات مختلفة تانية؟,يمكنك تجربتي تصميمات مختلفة.
17765,corpus-6-test-corpus-26-train,ما نوع العصير الذي تفضله ؟,تحب تشرب عصير إيه؟,نوع عصير ايه؟
17780,corpus-6-test-corpus-26-train,هل ستعود لبلادك في الاجازات ؟,هو إنت رايح البيت علشان الإجازات؟,ايه أنت يعود لديك في الاجازات؟
17782,corpus-6-test-corpus-26-dev,أين يمكنني الذهاب لكي أري منظراً رائعاً حقاً ؟,ممكن أروح فين عشان أشوف منظر حقيقي كويس؟,ايه يمكن أنا يمكن يمكن يمكن يساعد
17786,corpus-6-test-corpus-26-test,كان هذا مكسوراً بالفعل عندما فتحت الطرد .,هو كان مكسور أصلا لما جيت أفتح الطرد.,هناك مشكلة على فعل.
17790,corpus-6-test-corpus-26-test,التاسع والعشرون من أغسطس .,تسعة وعشرين أغسطس.,عشرين من أغسطس.
17797,corpus-6-test-corpus-26-train,أود أن أرسل ذلك إلى اليابان بالبريد الجوي .,عايز ابعت ده لليابان بالبريد الجوي.,أنا وصل ذلك إلى اليابان.
17798,corpus-6-test-corpus-26-train,عيد الشكر والعمال ، فهو يوم الشكر لكل الذين ساندوا المجتمع بأعمالهم .,عيد العمال. ده يوم الشكر لكل اللي بيدعموا المجتمع بشغلهم.,عيد الشكر والعمال، هذه يوم الشكر لكل الأشخاص 
17799,corpus-6-test-corpus-26-train,هذه الغرفة صغيرة جداً .,الأوضة دي صغيرة أوي.,هذه الغرفة صغيرة جدا.
17803,corpus-6-test-corpus-26-train,هل يمكنني أن أحصل علي مزيد من الشاي ، من فضلك ؟,ممكن آخد شوية شاي، لو سمحت؟,أنا بحاجة مزيد من الشاي، من فضلك؟
17805,corpus-6-test-corpus-26-train,أريد أن أغسل ملابسي في وقت لاحق اليوم .,عاوز الهدوم دي متنضفة على آخر اليوم.,أنا ريد غسلي ملابسي وقت لاحق اليوم.
17808,corpus-6-test-corpus-26-train,هل يوجد بنك بالقرب من هنا ؟,هو فيه بنك قريب من هنا؟,ايه ايه ايه؟
17811,corpus-6-test-corpus-26-train,هل من الممكن أن تنظف المنضدة من فضلك ؟,ممكن تمسح الترابيزة، لو سمحت؟,ايه يمكن تنظف المنضدة من فضلك؟
17840,corpus-6-test-corpus-26-train,سكين ، من فضلك .,سكينة، لو سمحت.,ايه، أنت.
17841,corpus-6-test-corpus-26-train,هذه كلها مطبوعات .,ده كله مطبوع.,هذه كلها مطبوعات.
17842,corpus-6-test-corpus-26-train,من فضلك ، اكتب رقم الغرفة في الخلف .,لو سمحت تكتب رقم الأوضة بتاعتك على الضهر.,أنا، كتب رقم الغرفة في الخلف.
17847,corpus-6-test-corpus-26-train,نستخدم الأعواد عندما نأكل .,إحنا بنستخدم عيدان الأكل لما بناكل.,أنا تعمل ايه.
17852,corpus-6-test-corpus-26-train,رحلة الطيران دلتا رقم ثمانية وعشرون والمتجهة إلي نيو أورلينز سوف تتأخر حوالي ساعة .,رحلة دلتا رقم تمنية وعشرين لنيو أورليانز حتتأجل حوالي ساعة.,رحلة الطيران دلتا رقم ثمانية وعشرون على نيو أو
17854,corpus-6-test-corpus-26-train,عندما أعود ثانية إلى اليابان ، سأكتب خطاباً . وإذا كان لديك وقت ، من فضلك أرسل لي خطاباً .,لما أرجع لليابان، حكتب جواب. لو عندك وقت، من فضلك ابعتلي جواب.,أنا عودت ثانية إلى اليابان، أنا كتب خطاباً
17855,corpus-6-test-corpus-26-train,نسيت تذكرة الطيران الخاصة بي في الفندق .,أنا سبت تذكرة الطيران بتاعتي في الفندق.,أنا يمكن تذكرة فندق ايه.
17861,corpus-6-test-corpus-26-train,غرفة مفردة بدون دش من فضلك .,أوضة واحدة من غير حمام، لو سمحت.,غرفة مفردة بدون حاجة.
17869,corpus-6-test-corpus-26-train,أشكرك ثانية لأنك ذكرتني . هل يميل كثير من الناس أن ينسوا توقيع أسمائهم ؟,شكرا مرة تانية إنك فكرتني. هو فيه ناس كتير بيتوهوا عن إنهم يوقعوا أساميهم؟,شكرك ثانية. يميل كثير من الناس توقيع 
17886,corpus-6-test-corpus-26-train,حسناً . ليس لدينا وقت . هل يمكن أن نكمل هذه المناقشة يوم الخميس في الساعة الواحدة ؟,كويس، إحنا الوقت خلص. ممكن نكمل المناقشة دي يوم الخميس على واحدة؟,حسنا. أنا وقت. يمكن نكمل هذه
17899,corpus-6-test-corpus-26-test,أود بعض البيجامات .,عاوز شوية بيجامات.,أنا لدي بعض البيجامات.
17919,corpus-6-test-corpus-26-train,حسناً . سأتصل بك عندما يكونوا جاهزين .,تمام. حتصل بيك لما يبقوا جاهزين.,حسنا. أنا جاهزة.
17935,corpus-6-test-corpus-26-train,ماذا عن الغداء ؟,الغدا إيه ظروفه؟,ايه ايه ايه؟
17947,corpus-6-test-corpus-26-test,ستقف الليموزين عند البوابة الشمالية أولاً .,العربية الليموزين حتوقف عند البوابة الشمالية الأول.,يمكن يتحرك الليموزين عند البوابة الشمالية.
17963,corpus-6-test-corpus-26-train,إلى متي يظل مطعم الفندق متاحا للاستخدام من قبلي ؟,لحد وقت قد إيه ممكن أفضل أستخدم مطعم الفندق؟,ايه يظل فندق فندق متاحا للاستخدام من قبلي؟
17966,corpus-6-test-corpus-26-dev,هل هذا قطار مباشر ؟,هو ده قطر مباشر؟,ايه هناك طار مباشر؟
17977,corpus-6-test-corpus-26-train,"حسنا , الوقت متأخر إلى حد ما . أعتقد أنني يجب على أن أغادر الآن . شكرا جزيلا لك على الأمسية الرائعة .",تمام، الوقت اتأخر شوية. بيتهيألي لازم أمشي دلوقت. شكرا ليك جدا ع الليلة الرائعة.,حسنا، وقت متأخر. أنا أنا بحاجة.
17986,corpus-6-test-corpus-26-train,هل لي أن أتناول بعض الدواء لآلام في معدتي ؟,ممكن آخد شوية دوا لمعدتي؟,أنا لدي بعض الدواء على معدتي؟
18003,corpus-6-test-corpus-26-train,أود أن أتناول فراخ مشوية .,عايز فراخ مشوية.,أنا يناول فراخ مشوية.
18018,corpus-6-test-corpus-26-train,إنه خطئي . ليس خطأك .,غلطتي. مش غلطتك.,ايه. ليس خطأك.
18036,corpus-6-test-corpus-26-train,"معذرة , متي ينتهي هذا الفيلم ؟",لمؤاخذة، هو الفيلم ده حيخلص إمتى؟,أنا يمكن فعله هذا الفيلم؟
18040,corpus-6-test-corpus-26-train,"هذا , من فضلك .",دي، لو سمحت.,ايه، أنت.
18077,corpus-6-test-corpus-26-train,لقد سرقت مجوهراتي . أنني بحاجة لتقديم بلاغ .,مجوهراتي اتسرقت، عايز أعمل بلاغ.,أنا سرقت مجوهراتي. أنا بحاجة للتقديم بلاغ.
18103,corpus-6-test-corpus-26-train,"لحظة فقط , من فضلك . سأوصلك بالسيد جونز .",دقيقة لو سمحت. حوصلك بمستر جونز.,وقت كامل، من فضلك. سأوصلك بالسيد جونز.
18110,corpus-6-test-corpus-26-train,مرحبا . هذه هي الخطوط الجوية المتحدة .,أهلا، خطوط طيران يونايتد.,أنا. ايه ايه ايه ايه ايه ايه ايه 
18131,corpus-6-test-corpus-26-test,أين تعلم السيد جونز اللغة اليابانية ؟,هو مستر جونس إتعلم ياباني فين؟,ايه تعلم السيد جونز اللغة اليابانية؟
18138,corpus-6-test-corpus-26-train,لدي واحدة صغيرة من نفس التصميم .,عندي واحد صغير من نفس التصميم.,لدي واحدة صغيرة من التصميم.
18155,corpus-6-test-corpus-26-train,هل يمكنك ترتيب هذه البناطيل ؟,ممكن تضيق البنطلون ده؟,أنت تريدين ترتيب هذه البناطيل؟
18161,corpus-6-test-corpus-26-train,"مساء الجمعة , في التاسعة .",الجمعة بالليل، الساعة تسعة.,مساء الجمعة، على التاسعة.
18166,corpus-6-test-corpus-26-train,هل هذه هي البوابة إلي لاس فيجاس ؟,هي البوابة دي للاس فيجاس؟,ايه ايه ايه ايه ايه ايه ايه ايه؟
18181,corpus-6-test-corpus-26-train,هل لديك أتوبيس من المطار ؟,عندك أتوبيس من المطار؟,ايه ايه ايه ايه؟
18189,corpus-6-test-corpus-26-train,"ملعقة أخرى , من فضلك .",معلقة تانية، لو سمحت.,هناك حاجة أخرى، أنا.
18211,corpus-6-test-corpus-26-train,"إنها مالحة قليلا , لكنني أحبها . هل أحضرتها معك طوال الطريق من اليابان ؟",هو مالح سنة، بس حبيته. إنت جبيته معاك طول الطريق من اليابان؟,ايه مالحة قليلا، لكنني أحبها. أنا عايزها 
18226,corpus-6-test-corpus-26-train,"قم بدفعها من فضلك , إن كان ذلك ممكنا .",لو سمحت ابعته بسرعة، لو أمكن.,أنا دفعها من فضلك، أنا.
18254,corpus-6-test-corpus-26-train,هل من الممكن أن تدفع مبلغ عشرة دولارات للمقدم ؟,ممكن تدفع عشرة دولار تحت الحساب؟,ايه يمكن دفع عشرة دولارات ؟
18264,corpus-6-test-corpus-26-train,"نعم . أيقظني من النوم بعد ثلاثة ساعات , من فضلك .",كويس. ممكن تصحينى بعد تلت سعات، لو سمحت.,أنا. أنا يشعر على النوم ثلاثة ساعات 
18273,corpus-6-test-corpus-26-dev,"أود أن أطلب , من فضلك .",لو سمحت، عايز أعمل أوردر.,أنا بحاجة، من فضلك.
18274,corpus-6-test-corpus-26-test,هل يجب على أن أجيب بـ نعم أو بـ لا ؟,هو أنا المفروض أقول أيوة ولا لأ؟,أنا بحاجة لجيب بـ نعم أو بـ لا؟
18282,corpus-6-test-corpus-26-train,"ملعقتين , من فضلك .",معلقتين، لو سمحت.,يديك، أنا.
18323,corpus-6-test-corpus-26-train,ما هي المحطة القادمة ؟,هى المحطة اللي جاية إيه؟,ايه ايه ايه ايه؟
18334,corpus-6-test-corpus-26-dev,السيارة تصدر صاخبا غريبا .,العربية دي عاملة إزعاج غريب.,السيارة صدر صاخبا غريبا.
18336,corpus-6-test-corpus-26-test,متي يغلق مكتب البريد أبوابه ؟,مكتب البوستة بيقفل إمتى؟,ايه يمكن يشغل مكتب البريد ايه؟
18338,corpus-6-test-corpus-26-dev,لقد دفعت من قبل خمسون دولارا كعربون حينما قمت بتسجيل إجراءات إقامتي بالفندق .,أنا فعلا دفعت خمسين دولار عربون لما جيت الفندق.,لقد دفعت من قبل خمسون دولارا كعربون.
18341,corpus-6-test-corpus-26-train,هل تناولت دواء لتقلبات المعدة ؟,خدت دوا للمعدة البايظة؟,ايه يمكن استخدام قطرات على يد؟
18342,corpus-6-test-corpus-26-train,هل أحتاج إلى أن أرتدي معطف و رابطة عنق ؟,هو ححتاج ألبس بالطو وكرافتة؟,أنا بحاجة لبيع زوجة و رابطة عنق؟
18344,corpus-6-test-corpus-26-train,هل يمكنني أن أحول أموال إلى حساب المدخرات الخاص بي ؟,ممكن أحول فلوس على حساب التوفير بتاعي؟,أنا بحاجة لحساب أموالك؟
18355,corpus-6-test-corpus-26-train,لقد نسيت أن آخذ حقيبتي اليدوية .,نسيت شنطة إيدي.,أنا نسيت ايه.
18382,corpus-6-test-corpus-26-train,أود إعادة التأكيد على حجز الرحلة .,عاوز أأكد على حجز رحلتي.,أنا بحاجة على رحلة.
18401,corpus-6-test-corpus-26-train,ساعتي . لقد كانت ساعة رقمية ماركة حديثة سويسرية الصنع .,ساعتي. دي كانت موديل جديد مصنوعة في سويسرا ديجيتال.,ساعتي. كانت ساعة رقمية ماركة ايه سويسرية 
18409,corpus-6-test-corpus-26-test,لقد اجتزت هذا الاختبار بنجاح كبير .,عديت من الامتحان ده بكل سهولة.,أنا يمكن هذه الاختبار بنجاح كبير.
18412,corpus-6-test-corpus-26-dev,"أريدك أن تصحبني إلى بعض الأماكن الشيقة . أنني سائح , أنت تعرف .",عاوزك تاخدني لشوية أماكن ممتعة، أنا سايح، إنت عارف.,أنا تريدين يساعدك على بعض الأماكن الشيقة. 
18419,corpus-6-test-corpus-26-train,هل يمكن أن أذهب لمشاهدة المعالم أثناء رسو السفينة في الميناء ؟,هو ينفع أزور معالم المدينة والمركب فى المينا؟,أنا بحاجة لمشاهدة المعالم أثناء سفر السفينة؟
18437,corpus-6-test-corpus-26-train,من الأفضل أن تضبط المرآة العاكسة للرؤية الخلفية .,الأحسن إنك تظبط مراية الصالون.,ايه فضل وضع المرآة العاكسة للرؤية الخلفية.
18440,corpus-6-test-corpus-26-dev,ستنتظر حوالي عشرة دقائق أو ما يقارب ذلك .,تقريبا حيكون فى عشر دقايق انتظار أو أكتر.,ينتظر حوالي عشرة دقائق أو ما يقارب.
18441,corpus-6-test-corpus-26-train,هل يمكن أن آخذ الأطباق الخاصة بك ؟,هو أنا ممكن آخد الأطباق بتاعتكم تيكاوي؟,ايه يمكن خذ الأطباق الخاصة بك؟
18451,corpus-6-test-corpus-26-train,سأكون سعيدا بذلك . متى ترغب في ذلك ؟,حكون مبسوط. الوقت اللى تحبه إمتى؟,أنا سعيدا بذلك. ايه تريدين ذلك؟
18487,corpus-6-test-corpus-26-train,أعتقد أنني تركت كاميرتي وغادرت عندما كنت أتناول العشاء هنا الليلة الماضية .,أنا فاكر إني سبت الكاميرا بتاعتي ورايا وأنا بتعشى إمبارح.,أنا أنا راني يخرج كاميرتي.
18492,corpus-6-test-corpus-26-train,اجمعهم عند البوابة .,جمعهم عند البوابة.,يحملوا على البوابة.
18502,corpus-6-test-corpus-26-train,أوه ، لا . لن يكون هذا ضرورياً . أستطيع أن اعتني به . لقد قمت بالفعل بما هو اكثر من كاف .,أوه، لأ. ده مش حيكون ضروري. أنا ممكن آخد بالي منه. إنت عملت أكتر من اللازم قبل كدة.,. أنا بحاجة. أنا أنا بحاجة.
18519,corpus-6-test-corpus-26-train,إما أن تصلحها أو تستبدلها ، من فضلك .,يا تصلحها يا تغيرها، لو سمحت.,إما أن تصلحها أو تستبدلها، من فضلك.
18521,corpus-6-test-corpus-26-train,يمكنني القيام بها في وقتا ما الشهر القادم .,أنا ممكن أعمله في يوم الشهر الجاي.,أنا يمكن القيام بها في وقت قريب.
18527,corpus-6-test-corpus-26-train,من فضلك تروى .,من فضلك خد وقتك.,أنا فضلك تروى.
18531,corpus-6-test-corpus-26-train,كيف يتم مقارنة هذا المنتج الجديد مع المنتجات الموجودة ؟,المنتج الجديد ده أخباره إيه مقارنة بالمنتجات الموجودة؟,ايه يمكن بيعه هذا المنتج الجديد مع المنتجات الموجودة؟
18540,corpus-6-test-corpus-26-train,موظفو المبيعات في هذا المتجر لطفاء جداً .,موظفين المبيعات في المحل ده طيبين قوي.,وظفين المبيعات في هذا المتجر لطفاء جدا.
18552,corpus-6-test-corpus-26-train,هلا احتفظت بهذا لي ؟,ممكن تخليلي دي؟,ايه أنا يعرف ايه؟
18562,corpus-6-test-corpus-26-train,دقيقة فقط ، من فضلك .,دقيقة بالظبط، لو سمحت.,أنا لست دقيق، من فضلك.
18569,corpus-6-test-corpus-26-train,هل لديك بطاقات ادعائك ؟,معاك ورق استلام الشنط بتاعك؟,أنت لديك بطاقات ايه؟
18572,corpus-6-test-corpus-26-train,أرغب في تأجير سيارة لمدة أسبوع .,عاوز أأجر عربية لمدة أسبوع.,أنا بحاجة لسيارتك.
18580,corpus-6-test-corpus-26-train,"نعم , في بادئ الأمر ، اغسليها على منفصلة .",أيوة، في الأول، اغسله لوحده.,"ايه، ايه, ايه, يمكن يبرد."
18585,corpus-6-test-corpus-26-train,من فضلك أرني بعض الساعات الرجالي .,لو سمحت وريني شوية ساعات رجالي.,أنا فضلك بعض الساعة الرجالية.
18595,corpus-6-test-corpus-26-train,إنها أربعة عشرة .,هي أربعة عشر.,ايه أربعة عشرة.
18612,corpus-6-test-corpus-26-dev,كم تتكلف الليموزين للذهاب إلى وسط المدينة ؟,والليموزين تتكلف قد إيه عشان تروح وسط المدينة؟,ايه تكلف الليموزين على وسط المدينة؟
18614,corpus-6-test-corpus-26-train,منذ هذا الصباح .,من الصبح.,منذ هذا الصباح.
18617,corpus-6-test-corpus-26-train,من الأفضل أن نسرع . انهم يركبون بالفعل .,كنا أحسن سرعنا. هما خلاص طلعوا.,ايه ايه ايه. They usually usually usually
18632,corpus-6-test-corpus-26-test,أنها مناسبة تماما .,ده مناسب بالظبط.,ايه مناسبة.
18639,corpus-6-test-corpus-26-train,طلبت دجاجا .,أنا طلبت فراخ.,طالبت دجاج.
18640,corpus-6-test-corpus-26-train,لمدة عشرة أيام .,لمدة عشرة أيام.,عشرة أيام.
18642,corpus-6-test-corpus-26-train,كم عمر هذا الصبي ؟,سن الولد ده كام؟,ايه ايه ايه ؟
18643,corpus-6-test-corpus-26-train,كم التكلفة كلها ؟,كلهم على بعض بكام؟,ايه ايه ايه؟
18646,corpus-6-test-corpus-26-train,أريد نفس الشيء ، من فضلك .,عاوز واحد نفس ده ده، لو سمحت.,أنا ريد نفسك، من فضلك.
18685,corpus-6-test-corpus-26-train,لقد فقدت شيكاتي السياحية .,أنا ضيعت الشيكات السياحية بتاعتي.,أنا يعرف شيكاتي السياحية.
18687,corpus-6-test-corpus-26-train,من فضلك أعطني دواء للبرد .,لو سمحت اديني شوية دوا برد.,أنا فضلك أطعم شاي.
