id,split,MSA,EGY,EGY Translation
16964,corpus-6-test-corpus-26-train,حسنا . مثل هذه فسحب .,تمام. زي دي بالظبط.,Bonjour. Awesome.
16967,corpus-6-test-corpus-26-train,سيأتي القطار السريع التالي بعد ساعة .,الاكسبريس اللي جاي خلال ساعة.,ଆପଣ ଆପଣ ନିଆଁ.
16976,corpus-6-test-corpus-26-train,أود أن أجعل أكمام هذا الجاكت الرياضي طويلة .,أتمنى لو الكمام بتاعت جاكت الرياضة ده تطول.,أنا بحاجة لجعل هذه كرة طويلة.
16992,corpus-6-test-corpus-26-train,لدي حجز . هذا هو رقم تأكيد الحجز .,أنا ليا حجز. وده رقم التأكيد.,أنا لدي నగదు. هذا رقم Authentication.
17027,corpus-6-test-corpus-26-train,عيد ميلادك اقترب .,عيد ميلادك قرب.,عيد ميلادك.
17030,corpus-6-test-corpus-26-dev,توقفت القطارات بسبب الإضراب .,القطورات وقفت بسبب الإضراب.,أزيلي سيارتك.
17038,corpus-6-test-corpus-26-train,هل يمكنك أن تصلح ذلك ؟,ممكن تصلح دي؟,ଆପଣ يمكنك تغييره؟
17068,corpus-6-test-corpus-26-dev,كان الشارع مزدحماً بالسيارات .,الشارع كان مليان بالعربيات.,నగరం مزدحم بالسيارات.
17079,corpus-6-test-corpus-26-train,إنه المبنى الثاني على يسار هذا المبني الأبيض .,هو المبنى التاني على شمال المبنى الأبيض ده.,ଏହା ثاني భవనం على يمين هذه భవనం
17094,corpus-6-test-corpus-26-train,حجزنا مقعداً ليوم الخامس والعشرين من أكتوبر في الساعة الحادية عشر صباحاً .,إحنا حجزنا كرسي لخمسة وعشرين أكتوبر بيطلع حداشر الصبح.,ଆମେ ଏକ ଶତାବେଳେ ଆମେ
17097,corpus-6-test-corpus-26-train,لا . قليلاً في الأمام . هناك ، نعم .,لأ، شوية صغيرين قدام. هناك، أيوة.,. okay. Okay.
17115,corpus-6-test-corpus-26-train,نعم ، هذا لا يشمل الوجبات .,أيوة، ده مش بيشمل الوجبات.,"Okay, n'a n'a n'a n'a"
17117,corpus-6-test-corpus-26-train,أين يمكنني استعادة ثمن هذه التذكرة ؟,منين أقدر أرجع التذكرة دي؟,Where can I withdraw this brochure?
17120,corpus-6-test-corpus-26-train,لماذا يحدث هذا ؟,ده حصل ليه؟,Why a n'a n'a?
17149,corpus-6-test-corpus-26-train,أريد أن أحصل على استراحة .,عاوز آخد راحة.,أنا ingin a l'adhésif.
17158,corpus-6-test-corpus-26-train,لقد تعطلت سيارتي . من فضلك احضر لتأخذها .,عربيتي باظت، لو سمحت تعالا وخدها.,أنا أغلق سيارتي. أنا فضلك خذها.
17163,corpus-6-test-corpus-26-train,أريد أن يكون شعري خلف رأسي أطول قليلاً .,أنا كنت حابب إن شعري يكون أطول سنة من ورا.,أنا ingin a n'a n'a n'a 
17177,corpus-6-test-corpus-26-train,ما هي الأنواع التي لديكم ؟,عندك أنواع إيه؟,ଆପଣ ଆପଣ?
17179,corpus-6-test-corpus-26-dev,أوافق . إنه أحد الأماكن المفضلة لي .,أنا موافق. ده واحد من أحسن الأطباق عندي.,أنا وافق. ଏହା أحد أفضل مكان.
17180,corpus-6-test-corpus-26-train,ما هو نوع النموذج الذي تفكر فيه ؟,عندك نوع موديل معين في دماغك؟,ଆପଣ نوع النموذج الذي تريدها?
17204,corpus-6-test-corpus-26-test,اسمي ميتشكو تاناكا ، ورقم الرحلة إلى طوكيو هو خمسة ، صفر ، واحد .,اسمي ميتشيكو تاناكا، ورقم الرحلة خمسة صفر واحد لطوكيو.,"أنا ميتيكو تاناكا, رقم رحلة الى Tonga "
17216,corpus-6-test-corpus-26-train,من فضلك ، هل رسمت لي خريطة بسيطة من هنا ؟,ممكن لو سمحت ترسملي خرطة واضحة من هنا؟,"Bonjour, a t'a t'a t'a t"
17217,corpus-6-test-corpus-26-train,أين نتقابل ؟,هنتاقبل فين؟,Where we meet?
17222,corpus-6-test-corpus-26-train,أود تصفيف شعري بالطريقة التي كان عليها من قبل .,عاوز أحصل على تسريحة شعري زي ما كانت.,أنا بحاجة إلي الشعر الذي كان عليه.
17229,corpus-6-test-corpus-26-train,أعطني خمسين ، من فضلك .,إديني خمسين، لو سمحت.,"أنا خمسين, s'il a."
17272,corpus-6-test-corpus-26-train,أين يمكنني أن أقوم بإجراءات الدخول للخطوط الجوية اليابانية ؟,فين ممكن أسجل وصول في الخطوط الجوية اليابانية؟,Where can I apply for a passport?
17280,corpus-6-test-corpus-26-train,ما هي المحتويات ؟,إيه هي المحتويات؟,ଆପରି?
17295,corpus-6-test-corpus-26-train,هل هناك أي أماكن في المنطقة تلقي تزكية كثيرة ؟,هو فيه أي أماكن في المنطقة مترشحة بدرجة كبيرة؟,ଆପଣ ଆଞ୍ଚ ଉପରେ ଆପଣ ଆ
17311,corpus-6-test-corpus-26-train,من فضلك أعطني بعض الفكة .,إديني شوية فلوس، لو سمحت.,أنا فضلك أضيفي بعض గింజ.
17313,corpus-6-test-corpus-26-train,حسناً . سأتأكد أن حقائبك ستكون هنا .,تمام. أنا هتأكد من إن شنطك هتكون هنا.,Okay. Okay. I'll be sure you'll be here.
17315,corpus-6-test-corpus-26-train,"هذا هو طبقنا المميز , سمك موسى المشوي الخاص بدوفر .",هو ده تخصصنا، سمك موسى المشوي الوحيد بتاع دوفر.,"ଏହା ଫର୍, మ్యాచ్ మ్యాచ్ ଫର୍ "
17339,corpus-6-test-corpus-26-train,سنمكث .,إحنا حنستنى.,أنا سافر.
17350,corpus-6-test-corpus-26-train,لقد تعرضت لعملية سلب .,أنا اتسرقت تحت تهديد السلاح.,أنا পাই هذه.
17356,corpus-6-test-corpus-26-train,حسناً . هل يجب أن أقوم بتركيزها ؟,تمام. هو لازم أسنتره؟,Okay. Should I assemble it?
17381,corpus-6-test-corpus-26-dev,سنتقاسم .,هنشارك.,డెసెంబ.
17394,corpus-6-test-corpus-26-train,لا يوجد لدينا نفس الطراز الآن . سأفحص مخزوننا . انتظر دقيقة من فضلك .,معندناش نفس الموديل ده دلوقتي. حبص على فروعنا. إستنى دقيقة واحدة، من فضلك.,Nous n'a n'a n'a n'a 
17398,corpus-6-test-corpus-26-train,ويسكي اسكتلندي وماء من فضلك .,إسكوتش مع مية، لو سمحت.,اسكتلندي ماء.
17399,corpus-6-test-corpus-26-train,هذا يبدو رائعاً . ما الثمن ؟,ده شكله كويس. بكام ده؟,ଏ جميل. ايه నగ؟
17414,corpus-6-test-corpus-26-train,خذ هذه التذكرة الطبية إلى الصيدلية . يمكنك الحصول على الدواء من هناك .,خد الروشتة دي ع الصيدلية. تقدر تلاقي الدوا هناك.,خذ هذه تذكرة طبية. يمكنك acheter obat
17438,corpus-6-test-corpus-26-train,لقد طلبت ذلك .,أنا اللي طلبت ده.,أنا asked.
17453,corpus-6-test-corpus-26-train,"نعم , يمكنك أن تتوقف في أي محطة ما بين هنا وشيكاغو .",آه، تقدر توقفعند أي محطة بين هنا وشيكاغو.,"Okay, o nwere ike s'arrêter à l"
17460,corpus-6-test-corpus-26-train,من أين يمكنني شراء بعض الهدايا التذكارية ؟,منين أقدر أشتري هدايا تذكارية؟,Where can I buy some souvenirs?
17475,corpus-6-test-corpus-26-train,إنها غالية الثمن . لا أستطيع شرائها .,ده غالي قوي. مقدرش أشتريه.,They are expensive. I can't buy them.
17482,corpus-6-test-corpus-26-train,هل يمكنني أن أحصل على رقم تليفون إيه بي سي والشركة في شيكاغو من فضلك ؟,ممكن آخد رقم إيه بي سي آند كومباني في شيكاغو، لو سمحت.,Ṣe i nwere ike a sọrọ nomor IMEI
17488,corpus-6-test-corpus-26-test,أين الكاتدرائية ؟,فين الكاتدرائية؟,Where are the teachers?
17496,corpus-6-test-corpus-26-train,كيف تحب أن تأكل البيض ؟,تحب البيض إزاي؟,Why do you want to eat eggs?
17504,corpus-6-test-corpus-26-train,يوجد بجانب هذا المبني تحديداً .,هو جمب المبنى ده علطول.,ଏହି ସ୍ଥାନ ଉପରେ.
17526,corpus-6-test-corpus-26-train,"لا , أعتقد أنهم نسوا أن يحضروا واحدة لنا .",لا، أعتقد أنهم نسيوا يجبولنا واحد.,"أنا, أنا أنا أنا لست بحاجة."
17537,corpus-6-test-corpus-26-train,حسناً . لقد تم التأكيد . هل يمكننا أن نأخذ رقم تليفونك في حالة الحاجة إلى الاتصال بك ؟,تمام. اتأكد. ممكن ناخد رقم تليفونك، ده بس في حالة لو احتجنا نتصل بيك؟,Okay. Bisa a gérer namba téléphone a s
17548,corpus-6-test-corpus-26-train,ما هو اسم الرسام ؟,الرسام اسمه إيه؟,ايه اسم الرسام؟
17559,corpus-6-test-corpus-26-train,هل أجعله يعاود الاتصال بك عندما يعود ؟,هو لازم أبلغه يتصل بيك تاني لما يرجع؟,Ǹjẹ a y'a t'a t'a 
17593,corpus-6-test-corpus-26-train,أود أن آخذ هذا .,عاوز ده.,أنا بحاجة.
17606,corpus-6-test-corpus-26-train,أحب هذه الخدمة بتقديم شامبانيا للتحية بعد الإقلاع . دعني أشرب فى صحتك .,أنا بحب الخدمة دي بتاعة الترحيب بالشامبانيا بعد الركوب. خليني اشرب في صحتك.,أنا أنا أنا بحاجة à s'a s'a
17609,corpus-6-test-corpus-26-train,أربعون دولار يومياً ، بالإضافة إلى ثمانية سنت لكل ميل .,أربعين دولار في اليوم زائد تمانية سنت لكل ميل.,"أربعين دولار يوميًا, أضف ثمانية سنت لكل"
17615,corpus-6-test-corpus-26-train,أراهن بخمسة دولارات .,حراهن بخمسة دولار.,أنا راهن دولار.
17636,corpus-6-test-corpus-26-train,هل هذا طلب شخص آخر .,هو ده مش طلب حد تاني؟,""""""" """""" - a wanna ask another person."
17645,corpus-6-test-corpus-26-train,هل قلت لي كيف أذهب إلى المتحف ؟,ممكن تقولي إزاي أروح المتحف؟,أنا سألتني كيف أذهب إلى المتحف؟
17649,corpus-6-test-corpus-26-train,آسف جدا ، لكني أود تأجيل الميعاد .,أنا آسف جدا، بس أنا عاوز أأجل المعاد.,"أنا بحاجة, 但我 ingin selesai."
17652,corpus-6-test-corpus-26-test,هل رشحت لي رحلة قصيرة ؟,ممكن ترشح رحلة؟,أنا تريدني رحلة قصيرة؟
17660,corpus-6-test-corpus-26-train,سيغادر قطارك من الرصيف رقم ثمانية .,القطر بتاعك حيطلع من رصيف تمانية.,أنا يرجع سيارتك رقم ثمانية.
17673,corpus-6-test-corpus-26-train,أبحث عن شنطة بحزام متحرك .,أنا بدور على شنطة بحزام بيطول ويقصر.,أنا بحث عن شنطة طويلة.
17674,corpus-6-test-corpus-26-train,أود أن تبقي تحت مائة وثمانين دولار .,عاوزه للإقامة تحت مية وتمانين دولار.,أنا تريدني دولار.
17739,corpus-6-test-corpus-26-train,سأسلك بعد أن ألقي نظرة هنا وهناك .,حسألك بعد ما آخد بصة حواليا.,أنا رأيت هنا.
17745,corpus-6-test-corpus-26-test,نعم ، حجز لمدة ستة أيام من فضلك ، بدء من الثالث والعشرين من يوليو .,أيوة. حجز لست ليالي، لو سمحت. من تلاتة وعشرين يوليو.,"Okay, j'ai n'a n'a n'a"
17757,corpus-6-test-corpus-26-train,هل يمكنك أن ترني أشياء أخري ذات تصميمات مختلفة .,ممكن توريني موديلات مختلفة تانية؟,ଆପଣ ଆପଣ ଆମେ ନିଜ ନି
17765,corpus-6-test-corpus-26-train,ما نوع العصير الذي تفضله ؟,تحب تشرب عصير إيه؟,ଆପଣ نوع شاي الذي تريدين?
17780,corpus-6-test-corpus-26-train,هل ستعود لبلادك في الاجازات ؟,هو إنت رايح البيت علشان الإجازات؟,ଆପଣ ଆପଣ ଆପଣ ଆପଣ ଆପ
17782,corpus-6-test-corpus-26-dev,أين يمكنني الذهاب لكي أري منظراً رائعاً حقاً ؟,ممكن أروح فين عشان أشوف منظر حقيقي كويس؟,Where can I go to buy a beautiful painting?
17786,corpus-6-test-corpus-26-test,كان هذا مكسوراً بالفعل عندما فتحت الطرد .,هو كان مكسور أصلا لما جيت أفتح الطرد.,""""""" أنا فعلا أنا رأيت."""""""
17790,corpus-6-test-corpus-26-test,التاسع والعشرون من أغسطس .,تسعة وعشرين أغسطس.,୮ - ୮.
17797,corpus-6-test-corpus-26-train,أود أن أرسل ذلك إلى اليابان بالبريد الجوي .,عايز ابعت ده لليابان بالبريد الجوي.,أنا يرسل ذلك إلى اليابان عبر بريد الجوي.
17798,corpus-6-test-corpus-26-train,عيد الشكر والعمال ، فهو يوم الشكر لكل الذين ساندوا المجتمع بأعمالهم .,عيد العمال. ده يوم الشكر لكل اللي بيدعموا المجتمع بشغلهم.,"عيد الشكر والعمال, وهو يوم شكر لكل الأشخاص "
17799,corpus-6-test-corpus-26-train,هذه الغرفة صغيرة جداً .,الأوضة دي صغيرة أوي.,ଏହି ଘ صغير جدا.
17803,corpus-6-test-corpus-26-train,هل يمكنني أن أحصل علي مزيد من الشاي ، من فضلك ؟,ممكن آخد شوية شاي، لو سمحت؟,"أنا يمكنك يمكنني المزيد من الشاي, tolong?"
17805,corpus-6-test-corpus-26-train,أريد أن أغسل ملابسي في وقت لاحق اليوم .,عاوز الهدوم دي متنضفة على آخر اليوم.,أنا ingin sɛ sɛ sɛ sɛ sɛ
17808,corpus-6-test-corpus-26-train,هل يوجد بنك بالقرب من هنا ؟,هو فيه بنك قريب من هنا؟,ଆପଣ ଆପଣ ଏହି నగ?
17811,corpus-6-test-corpus-26-train,هل من الممكن أن تنظف المنضدة من فضلك ؟,ممكن تمسح الترابيزة، لو سمحت؟,ଆପଣ يمكنك رفع غطاء?
17840,corpus-6-test-corpus-26-train,سكين ، من فضلك .,سكينة، لو سمحت.,"- a, a, a, a."
17841,corpus-6-test-corpus-26-train,هذه كلها مطبوعات .,ده كله مطبوع.,ଏହା ଫୋଟି.
17842,corpus-6-test-corpus-26-train,من فضلك ، اكتب رقم الغرفة في الخلف .,لو سمحت تكتب رقم الأوضة بتاعتك على الضهر.,"Please, écri nomor a gâteau."
17847,corpus-6-test-corpus-26-train,نستخدم الأعواد عندما نأكل .,إحنا بنستخدم عيدان الأكل لما بناكل.,""""""" """""" """""" """""""
17852,corpus-6-test-corpus-26-train,رحلة الطيران دلتا رقم ثمانية وعشرون والمتجهة إلي نيو أورلينز سوف تتأخر حوالي ساعة .,رحلة دلتا رقم تمنية وعشرين لنيو أورليانز حتتأجل حوالي ساعة.,"డెటా رقم ثمانية عشرون, ଯାହା "
17854,corpus-6-test-corpus-26-train,عندما أعود ثانية إلى اليابان ، سأكتب خطاباً . وإذا كان لديك وقت ، من فضلك أرسل لي خطاباً .,لما أرجع لليابان، حكتب جواب. لو عندك وقت، من فضلك ابعتلي جواب.,""""""" Quand j'arrive à Nouvelle Zélande, j'"
17855,corpus-6-test-corpus-26-train,نسيت تذكرة الطيران الخاصة بي في الفندق .,أنا سبت تذكرة الطيران بتاعتي في الفندق.,أنا سافر إلي فندق.
17861,corpus-6-test-corpus-26-train,غرفة مفردة بدون دش من فضلك .,أوضة واحدة من غير حمام، لو سمحت.,غرفة بدون ష్ప్రింగ్.
17869,corpus-6-test-corpus-26-train,أشكرك ثانية لأنك ذكرتني . هل يميل كثير من الناس أن ينسوا توقيع أسمائهم ؟,شكرا مرة تانية إنك فكرتني. هو فيه ناس كتير بيتوهوا عن إنهم يوقعوا أساميهم؟,أنا ذكرتني. Ǹjẹ anyone a n'a
17886,corpus-6-test-corpus-26-train,حسناً . ليس لدينا وقت . هل يمكن أن نكمل هذه المناقشة يوم الخميس في الساعة الواحدة ؟,كويس، إحنا الوقت خلص. ممكن نكمل المناقشة دي يوم الخميس على واحدة؟,Okay. Tidak ada waktu. Bisa-bisa a s'a
17899,corpus-6-test-corpus-26-test,أود بعض البيجامات .,عاوز شوية بيجامات.,أنا لدي بعض الأكواب.
17919,corpus-6-test-corpus-26-train,حسناً . سأتصل بك عندما يكونوا جاهزين .,تمام. حتصل بيك لما يبقوا جاهزين.,Okay. أنا أنا మాం.
17935,corpus-6-test-corpus-26-train,ماذا عن الغداء ؟,الغدا إيه ظروفه؟,ايه طعامك؟
17947,corpus-6-test-corpus-26-test,ستقف الليموزين عند البوابة الشمالية أولاً .,العربية الليموزين حتوقف عند البوابة الشمالية الأول.,أنا أنا أنا أنا أنا أنا أنا أنا أنا 
17963,corpus-6-test-corpus-26-train,إلى متي يظل مطعم الفندق متاحا للاستخدام من قبلي ؟,لحد وقت قد إيه ممكن أفضل أستخدم مطعم الفندق؟,""""""" Where do I have a hotel?"
17966,corpus-6-test-corpus-26-dev,هل هذا قطار مباشر ؟,هو ده قطر مباشر؟,ଏହା ଫ୍ ଫ୍?
17977,corpus-6-test-corpus-26-train,"حسنا , الوقت متأخر إلى حد ما . أعتقد أنني يجب على أن أغادر الآن . شكرا جزيلا لك على الأمسية الرائعة .",تمام، الوقت اتأخر شوية. بيتهيألي لازم أمشي دلوقت. شكرا ليك جدا ع الليلة الرائعة.,"Okay, waktu a l'a. أنا suppose i"
17986,corpus-6-test-corpus-26-train,هل لي أن أتناول بعض الدواء لآلام في معدتي ؟,ممكن آخد شوية دوا لمعدتي؟,أنا بحاجة إلي بعض الأدوية لآلام في أذني؟
18003,corpus-6-test-corpus-26-train,أود أن أتناول فراخ مشوية .,عايز فراخ مشوية.,أنا أنا اكل لحم.
18018,corpus-6-test-corpus-26-train,إنه خطئي . ليس خطأك .,غلطتي. مش غلطتك.,أنا. أنا لست.
18036,corpus-6-test-corpus-26-train,"معذرة , متي ينتهي هذا الفيلم ؟",لمؤاخذة، هو الفيلم ده حيخلص إمتى؟,"Sorry, why ending this movie?"
18040,corpus-6-test-corpus-26-train,"هذا , من فضلك .",دي، لو سمحت.,"Okay, okay."
18077,corpus-6-test-corpus-26-train,لقد سرقت مجوهراتي . أنني بحاجة لتقديم بلاغ .,مجوهراتي اتسرقت، عايز أعمل بلاغ.,أنا بحاجة لطلب إخبارك.
18103,corpus-6-test-corpus-26-train,"لحظة فقط , من فضلك . سأوصلك بالسيد جونز .",دقيقة لو سمحت. حوصلك بمستر جونز.,"Okay, okay. أنا'a t'a t'"
18110,corpus-6-test-corpus-26-train,مرحبا . هذه هي الخطوط الجوية المتحدة .,أهلا، خطوط طيران يونايتد.,Bonjour. These sont les compagnies aériennes.
18131,corpus-6-test-corpus-26-test,أين تعلم السيد جونز اللغة اليابانية ؟,هو مستر جونس إتعلم ياباني فين؟,Where do you learn Japanese Language?
18138,corpus-6-test-corpus-26-train,لدي واحدة صغيرة من نفس التصميم .,عندي واحد صغير من نفس التصميم.,لدي صغيرة تصميم.
18155,corpus-6-test-corpus-26-train,هل يمكنك ترتيب هذه البناطيل ؟,ممكن تضيق البنطلون ده؟,ଆପଣ يمكنك ترتيب هذه البناطيل؟
18161,corpus-6-test-corpus-26-train,"مساء الجمعة , في التاسعة .",الجمعة بالليل، الساعة تسعة.,"الجمعة, n'a n'a n'a n'"
18166,corpus-6-test-corpus-26-train,هل هذه هي البوابة إلي لاس فيجاس ؟,هي البوابة دي للاس فيجاس؟,Kini a n'a n'a n'a n'
18181,corpus-6-test-corpus-26-train,هل لديك أتوبيس من المطار ؟,عندك أتوبيس من المطار؟,ଆପଣ ଆଟୋସ?
18189,corpus-6-test-corpus-26-train,"ملعقة أخرى , من فضلك .",معلقة تانية، لو سمحت.,"Another, okay."
18211,corpus-6-test-corpus-26-train,"إنها مالحة قليلا , لكنني أحبها . هل أحضرتها معك طوال الطريق من اليابان ؟",هو مالح سنة، بس حبيته. إنت جبيته معاك طول الطريق من اليابان؟,"أنا جميل, 但我 adore. Should I go abroad?"
18226,corpus-6-test-corpus-26-train,"قم بدفعها من فضلك , إن كان ذلك ممكنا .",لو سمحت ابعته بسرعة، لو أمكن.,"أنا بحاجة, s'a n'a n'a"
18254,corpus-6-test-corpus-26-train,هل من الممكن أن تدفع مبلغ عشرة دولارات للمقدم ؟,ممكن تدفع عشرة دولار تحت الحساب؟,ଆପଣ ଆପଣ ଆପଣ ଆପଣ ଆପ
18264,corpus-6-test-corpus-26-train,"نعم . أيقظني من النوم بعد ثلاثة ساعات , من فضلك .",كويس. ممكن تصحينى بعد تلت سعات، لو سمحت.,Okay. a n'a n'a n'a n
18273,corpus-6-test-corpus-26-dev,"أود أن أطلب , من فضلك .",لو سمحت، عايز أعمل أوردر.,"أنا أنا, أنا فضلك."
18274,corpus-6-test-corpus-26-test,هل يجب على أن أجيب بـ نعم أو بـ لا ؟,هو أنا المفروض أقول أيوة ولا لأ؟,""""""" Should I answer a 'no' or 'no'?"
18282,corpus-6-test-corpus-26-train,"ملعقتين , من فضلك .",معلقتين، لو سمحت.,"ଆପଣ, ଆପଣ."
18323,corpus-6-test-corpus-26-train,ما هي المحطة القادمة ؟,هى المحطة اللي جاية إيه؟,ايه الجهاز القادم؟
18334,corpus-6-test-corpus-26-dev,السيارة تصدر صاخبا غريبا .,العربية دي عاملة إزعاج غريب.,కారు يصدر فجأة.
18336,corpus-6-test-corpus-26-test,متي يغلق مكتب البريد أبوابه ؟,مكتب البوستة بيقفل إمتى؟,Ǹ sɔrɔ kantor a?
18338,corpus-6-test-corpus-26-dev,لقد دفعت من قبل خمسون دولارا كعربون حينما قمت بتسجيل إجراءات إقامتي بالفندق .,أنا فعلا دفعت خمسين دولار عربون لما جيت الفندق.,أنا دفعت خمسين دولار a n'a s'
18341,corpus-6-test-corpus-26-train,هل تناولت دواء لتقلبات المعدة ؟,خدت دوا للمعدة البايظة؟,ଆପଣ ଆପଣ ଡାଇ ଡାଇ?
18342,corpus-6-test-corpus-26-train,هل أحتاج إلى أن أرتدي معطف و رابطة عنق ؟,هو ححتاج ألبس بالطو وكرافتة؟,أنا بحاجة إلى لبس ملابس?
18344,corpus-6-test-corpus-26-train,هل يمكنني أن أحول أموال إلى حساب المدخرات الخاص بي ؟,ممكن أحول فلوس على حساب التوفير بتاعي؟,"""""""هل يمكنك تحويله أموالا إلى حساب إلكتروني؟"
18355,corpus-6-test-corpus-26-train,لقد نسيت أن آخذ حقيبتي اليدوية .,نسيت شنطة إيدي.,أنا لست بحاجة إلي خذ يدوي.
18382,corpus-6-test-corpus-26-train,أود إعادة التأكيد على حجز الرحلة .,عاوز أأكد على حجز رحلتي.,أنا بحاجة لإعادة التأكيد على رحلتك.
18401,corpus-6-test-corpus-26-train,ساعتي . لقد كانت ساعة رقمية ماركة حديثة سويسرية الصنع .,ساعتي. دي كانت موديل جديد مصنوعة في سويسرا ديجيتال.,ساعتي. لقد كانت ساعة رقمية شركة Swedish.
18409,corpus-6-test-corpus-26-test,لقد اجتزت هذا الاختبار بنجاح كبير .,عديت من الامتحان ده بكل سهولة.,لقد حققت هذا الاختبار بسرعة كبيرة.
18412,corpus-6-test-corpus-26-dev,"أريدك أن تصحبني إلى بعض الأماكن الشيقة . أنني سائح , أنت تعرف .",عاوزك تاخدني لشوية أماكن ممتعة، أنا سايح، إنت عارف.,أنا ingin ajak a n'a n'a n
18419,corpus-6-test-corpus-26-train,هل يمكن أن أذهب لمشاهدة المعالم أثناء رسو السفينة في الميناء ؟,هو ينفع أزور معالم المدينة والمركب فى المينا؟,"""""""Nde o nwere ike a pergi a voir"
18437,corpus-6-test-corpus-26-train,من الأفضل أن تضبط المرآة العاكسة للرؤية الخلفية .,الأحسن إنك تظبط مراية الصالون.,ଏହା మంచి اختيار عين عين.
18440,corpus-6-test-corpus-26-dev,ستنتظر حوالي عشرة دقائق أو ما يقارب ذلك .,تقريبا حيكون فى عشر دقايق انتظار أو أكتر.,ଆପଣ ତଳ ତିଆରି ତାହା ତଳ
18441,corpus-6-test-corpus-26-train,هل يمكن أن آخذ الأطباق الخاصة بك ؟,هو أنا ممكن آخد الأطباق بتاعتكم تيكاوي؟,ଆପଣ ଆପଣ ଆପଣ ଆପଣ ଖା
18451,corpus-6-test-corpus-26-train,سأكون سعيدا بذلك . متى ترغب في ذلك ؟,حكون مبسوط. الوقت اللى تحبه إمتى؟,أنا أنا سعيدا. When do you want it?
18487,corpus-6-test-corpus-26-train,أعتقد أنني تركت كاميرتي وغادرت عندما كنت أتناول العشاء هنا الليلة الماضية .,أنا فاكر إني سبت الكاميرا بتاعتي ورايا وأنا بتعشى إمبارح.,أنا أنا سافرت إلي ليلة الماضية.
18492,corpus-6-test-corpus-26-train,اجمعهم عند البوابة .,جمعهم عند البوابة.,""""""" Everyone awaiting a bottle."
18502,corpus-6-test-corpus-26-train,أوه ، لا . لن يكون هذا ضرورياً . أستطيع أن اعتني به . لقد قمت بالفعل بما هو اكثر من كاف .,أوه، لأ. ده مش حيكون ضروري. أنا ممكن آخد بالي منه. إنت عملت أكتر من اللازم قبل كدة.,"Okay, okay. أنا n'a. أنا n'"
18519,corpus-6-test-corpus-26-train,إما أن تصلحها أو تستبدلها ، من فضلك .,يا تصلحها يا تغيرها، لو سمحت.,"ଆପଣ ତ ଚିନ୍ତୁ, ତ ଆପଣ"
18521,corpus-6-test-corpus-26-train,يمكنني القيام بها في وقتا ما الشهر القادم .,أنا ممكن أعمله في يوم الشهر الجاي.,أنا يمكنك القيام بها هذا الأسبوع القادم.
18527,corpus-6-test-corpus-26-train,من فضلك تروى .,من فضلك خد وقتك.,أنا تريدين.
18531,corpus-6-test-corpus-26-train,كيف يتم مقارنة هذا المنتج الجديد مع المنتجات الموجودة ؟,المنتج الجديد ده أخباره إيه مقارنة بالمنتجات الموجودة؟,كيف يتم مقارنة هذا المنتج الجديد مع منتجات موجودة؟
18540,corpus-6-test-corpus-26-train,موظفو المبيعات في هذا المتجر لطفاء جداً .,موظفين المبيعات في المحل ده طيبين قوي.,""""""" Employees in this store are very rude."
18552,corpus-6-test-corpus-26-train,هلا احتفظت بهذا لي ؟,ممكن تخليلي دي؟,أنا أنا خزني?
18562,corpus-6-test-corpus-26-train,دقيقة فقط ، من فضلك .,دقيقة بالظبط، لو سمحت.,"Otu a, a s'a, a s'"
18569,corpus-6-test-corpus-26-train,هل لديك بطاقات ادعائك ؟,معاك ورق استلام الشنط بتاعك؟,ଆପଣ నగదు?
18572,corpus-6-test-corpus-26-train,أرغب في تأجير سيارة لمدة أسبوع .,عاوز أأجر عربية لمدة أسبوع.,أنا ingin a shofer sambil a sɔrɔ
18580,corpus-6-test-corpus-26-train,"نعم , في بادئ الأمر ، اغسليها على منفصلة .",أيوة، في الأول، اغسله لوحده.,"Okay, a n'a, a n'a n"
18585,corpus-6-test-corpus-26-train,من فضلك أرني بعض الساعات الرجالي .,لو سمحت وريني شوية ساعات رجالي.,أنا فضلك أرني بعض ساعة الرجالي.
18595,corpus-6-test-corpus-26-train,إنها أربعة عشرة .,هي أربعة عشر.,They are fourteen.
18612,corpus-6-test-corpus-26-dev,كم تتكلف الليموزين للذهاب إلى وسط المدينة ؟,والليموزين تتكلف قد إيه عشان تروح وسط المدينة؟,ଆପଣ ଆପଣ ଆପଣ ଆପଣ ଉତ୍
18614,corpus-6-test-corpus-26-train,منذ هذا الصباح .,من الصبح.,Yesterday.
18617,corpus-6-test-corpus-26-train,من الأفضل أن نسرع . انهم يركبون بالفعل .,كنا أحسن سرعنا. هما خلاص طلعوا.,""""""" أنا మంచి. They really laugh."
18632,corpus-6-test-corpus-26-test,أنها مناسبة تماما .,ده مناسب بالظبط.,They are very appropriate.
18639,corpus-6-test-corpus-26-train,طلبت دجاجا .,أنا طلبت فراخ.,أنا بحاجة.
18640,corpus-6-test-corpus-26-train,لمدة عشرة أيام .,لمدة عشرة أيام.,عشرة দিন.
18642,corpus-6-test-corpus-26-train,كم عمر هذا الصبي ؟,سن الولد ده كام؟,""""""" كم عمره هذا الصبي؟"
18643,corpus-6-test-corpus-26-train,كم التكلفة كلها ؟,كلهم على بعض بكام؟,ଆପଣ ଆପଣ?
