id,split,MSA,EGY,EGY Translation
15157,corpus-6-test-corpus-26-train,معذرة . هل لك أن تدلني على مكان موقف سيارات الأجرة ؟,لو سمحت. ممكن تقولي فين موقف التاكسي؟,Yes
15170,corpus-6-test-corpus-26-train,وللشرب ؟ .,و تشرب إيه؟,كيف يمكن أن يساعد ذلك?
15181,corpus-6-test-corpus-26-train,هاهي .,أهو.,هناك هناك.
15201,corpus-6-test-corpus-26-train,أين يوجد أقرب متجر لأجهزة الكمبيوتر ؟,فين أقرب محل أدوات؟,Where is the largest computer system?
15206,corpus-6-test-corpus-26-train,هه . إنها لا تعمل ، أليس كذلك ؟ يمكنك الانتقال إلى مقعد شاغر إذا كنت تريد ذلك .,همم. مش ناافع، مش كده؟ ممكن تتحرك لكرسي فاضي، لو حبيت.,. ليس ذلك ؟ يمكنك الانتقال إلى مقعد شاغر
15221,corpus-6-test-corpus-26-train,إنني أبحث عن هذا .,بادور على ده.,أنا أبحث عن هذا.
15240,corpus-6-test-corpus-26-train,حسناً سيدي . وما الحلو الذي تريد أن تختم به الطعام ؟,تمام يافندم. تحب تاخد إيه حلو؟,حسناً سيدي. _.... 
15246,corpus-6-test-corpus-26-train,حافلة عادية أم حافلة مجهزة للنوم ؟,عربية عادية ولا نوم مميزة؟,حافلة عادية
15247,corpus-6-test-corpus-26-train,شيكات سياحية . شكراً . خذ تذكرتك وبطاقة المرور للصعود على متن الطائرة . كن هناك قبل وقت الرحلة بساعة من فضلك .,شيكات سياحية. شكرا. اتفضل تذكرتك والبوردينج باس بتاعك. تكون هناك، لو سمحت، ساعة قبل معاد الرحلة.,Congratulations. Please remember when you arrive.
15257,corpus-6-test-corpus-26-test,إنه ألم حاد .,وجع بشع.,ألم حاد.
15259,corpus-6-test-corpus-26-train,الاسم هو جورو موتوياما . والرقم هو صفر ثلاثة ثلاثة اثنان ستة واحد اثنان أربعة تسعة خمسة .,الإسم جورو موتوياما. والرقم زيرو تلاتة تلاتة اتنين ستة واحد اتنين اربعة تسعة خمسة.,رمز هو جورو موتوياما. رقم هو صفر ثلاثة اث
15262,corpus-6-test-corpus-26-train,أشعر بمرض شديد .,أنا حاسس إني تعبان أوي.,أنا لست بحاجة إلى مرض شديد.
15274,corpus-6-test-corpus-26-train,"ما موعد عرض "" قصة حب كوسي "" ؟","ايه مواعيد عرض ""كوسيز لوف""؟","October 11, 2012"
15283,corpus-6-test-corpus-26-train,حسناً . هل ستحتسي القهوة الآن أم فيما بعد ؟,تمام. هاتخد قهوتك دلوفتي ولا بعدين؟,حسناً. ليس هناك مشكلة.
15292,corpus-6-test-corpus-26-train,دلني على أكثر نوادي موسيقى الريجاي إثارة في نيويورك .,قوللي إيه أجمد نادي ريجي في نيويورك.,They loved a lot of trees in New York.
15295,corpus-6-test-corpus-26-test,ما وجه الاختلاف بين منتجك ومنتج منافسيك ؟,المنتج بتاعك يختلف عن بقيت المنتجات اللي شبهه ف إيه؟,سبب اختلاف بين المنتجات والمصنعين والمصنعين؟
15296,corpus-6-test-corpus-26-train,هل من المقبول عدم اتباع أي شخص لتعليمات الأمن ؟,هل ده عادي إن مفيش حد بيسمع لتنبيهات الأمان؟,Yes
15319,corpus-6-test-corpus-26-train,هل الشوارع الخلفية خطر ؟,الشارع الخلفي خطر؟,هل الشوارع الخلفية خطرًا؟
15320,corpus-6-test-corpus-26-train,أجل . من فضلك اتخذ الإجراء الضروري .,آه، خد الخطوات اللازمة من فضلك.,يمكن أن يساعدك على إجراء الإجراء الضروري
15323,corpus-6-test-corpus-26-train,أجل ، واحدة فقط . متى سأعرف ؟ وكيف سيتم تعويضي ؟,آه، واحد بس. هاعرف إمتى؟ التعويض هايكون إزاي؟,"When I know, one is almost a few days. How"
15331,corpus-6-test-corpus-26-dev,هاهي بطاقة تحقيق الهوية الخاصة بي .,اتفضل البطاقة بتاعتي.,They have a wireless network.
15337,corpus-6-test-corpus-26-train,نفضل مائدة بجوار النافذة .,نفضل تربيزة جنب الشباك.,Please choose a few meters to reach the bottom of the window
15347,corpus-6-test-corpus-26-train,من فضلك دلني على أرخص وسيلة للذهاب إلى سان فرانسيسكو .,لو سمحت قوللي إيه أرخص طريقة أروح بيها سان فرانسيسكو.,Please remember a good amount of transportation to Morocco.
15362,corpus-6-test-corpus-26-train,هل تعرف المطعم يا كيويا ؟,تعرف المطعم، يا كايويا؟,هل تعرف مكان فندق يا كيويا؟
15378,corpus-6-test-corpus-26-train,اتجاه واحد .,إتجاه واحد.,هذه الطريقة يمكن أن تكون على شكل واحد.
15380,corpus-6-test-corpus-26-train,سأصبح بديناً في حال ما ظللت جالساً هنا آكل باستمرار .,أنا هاتخن قاعد هنا باكل باستمرار وبس.,أنا لست على طبيعة هذا الشخص.
15400,corpus-6-test-corpus-26-train,هل يوجد ملهى ليلي جيد به عرض رقصة الفلامنكو ؟,في نايت كلوب فيه فلامنكو شو؟,هل لديهم ليلى جيد في عرض رقصة الفلامنكو؟
15419,corpus-6-test-corpus-26-train,جميل الفستان التي ترتدينه .,الفستان اللي إنت لابساه حلو أوي.,جميل الفستان الذي ترتدينه.
15431,corpus-6-test-corpus-26-train,قدمي تؤلمني .,رجلي بتوجعني.,قدمي قدمي ثقيل.
15436,corpus-6-test-corpus-26-train,أين توجد أقرب مغسلة ؟,فين أقرب مغسلة هدوم عامة هنا؟,Where is the nearby shelter?
15443,corpus-6-test-corpus-26-train,هل لك أن نبدل مقاعدنا من فضلك ؟,ممكن تبدل الكراسي معايا، لو سمحت؟,Yes
15447,corpus-6-test-corpus-26-train,تم الفصل بين مقاعدنا .,أماكنا مش جنب بعض.,وصلت على قاعدتنا.
15452,corpus-6-test-corpus-26-train,في الواقع أريد استصدار صك تأمين على هذا الطرد أيضاً .,في الحقيقة، أنا عايز أأمن على الطرد كمان.,They want to hire a weapon to carry out this weapon.
15463,corpus-6-test-corpus-26-train,وصلت الفاتورة لمائة دولار .,الفاتورة جت بمية دولار.,وصلت الفاتورة إلى تكلفة دولار.
15464,corpus-6-test-corpus-26-test,تقع منافذ الخروج للطوارئ في مقدمة ووسط ومؤخرة هذه الطائرة .,مخارج الطوارئ موجودة في الطيارة قدام، في النص، وورا.,They are flying to the border and bottom of the plane.
15470,corpus-6-test-corpus-26-train,حسناً ، تم إعادة التأكيد على حجزك .,تمام، حجزك إتأكد.,"حسناً, i could become a mistake."
15476,corpus-6-test-corpus-26-train,الكعب مرتفع جداً .,الكعب عالي أوي.,هذه الوزن يبلغ نسبة طولها.
15477,corpus-6-test-corpus-26-train,نريد مائدة في الشرفة .,عايزين تربيزة في التراس.,Please remember a few meters in the room.
15482,corpus-6-test-corpus-26-train,هذا يعني أن الفيلم ربما يكون غير مناسباً للأطفال تحت سن الخامسة عشر . لذلك فإن الآباء بحاجة إلى الأخذ بعين الاعتبار إذا ما كانوا سيدعون الأطفال يشاهدون الفيلم .,يعني إن الفيلم ممكن مايكونش مناسب للأطفال تحت خمستاشر. فالأهالي يبقوا بيقرروا إذا كانوا هيسمحوا للأطفال تشوف الفيلم.,هذا يعني أن الفيلم ربما يكون غير مناسباً للأطفال 
15487,corpus-6-test-corpus-26-train,كيف تريد النقود ؟ من فضلك املأ هذه الورقة ووقع هنا .,تحب الفلوس إزاي؟ لو سمحت إملا الورقة دي وإمضي.,كيف تريد النقود؟
15509,corpus-6-test-corpus-26-train,تؤلمني معدتي أحياناً .,ساعات بطني بتوجعني.,أنا بحاجة إلى رفع معدتك كثيرًا.
15522,corpus-6-test-corpus-26-train,هل لديكم أطباق ذات سعرات حرارية منخفضة ؟ فأنا أتبع نظاما غذائياً حالياً .,عندك أطباق سعراتها الحرارية قليلة؟ أنا عامل دايت، الفترة دي.,لديكم أطباق ذات سعرات حرارية منخفضة؟ أنا أ
15529,corpus-6-test-corpus-26-dev,لا يوجد رسم ضروري .,منغير دفع ضروري.,لا يوجد رسم ضروري.
15539,corpus-6-test-corpus-26-train,"أجل ، معي تذكرتان ل "" العمالقة "" و "" المحتالين "" .",آه، معايا تذكرتين ل جيانتس آند دودجيرز.,"أنا أذكر الأشخاص ""العمالقة"" و "" المحتالين"""
15546,corpus-6-test-corpus-26-train,نحن من أكبر موردي أجهزة الميكروكومبيوتر .,إحنا واحد من أهم الموزعين للكمبيوتر الدقيق., نحن أحد أكبر موردي جهاز الكمبيوتر.
15553,corpus-6-test-corpus-26-train,شكراً . وأنا أيضاً . إلى اللقاء فيما بعد .,شكرا. وأنا كمان. سلام لحد مانتقابل تاني.,شكراً. _SPLIT_ I am also a member of the meeting 
15564,corpus-6-test-corpus-26-train,حجرة مزدوجة بحمام من فضلك .,أوضة بسريرين وحمام، لو سمحت.,حمام يفضلك.
15566,corpus-6-test-corpus-26-train,لقد سقطت من على درجات السلم .,أنا وقعت من ع السلالم.,لقد قتلت على درجات السلم.
15575,corpus-6-test-corpus-26-train,ما هو الآيس كريم الذي تزكيه ؟,تقترح آيس كريم إيه؟,كريم كريم أساسي
15577,corpus-6-test-corpus-26-dev,هه . هذه . يبدو اللون جميلاً عليك .,همم. ده. اللون حلو عليك.,هذه. جميلة.
15598,corpus-6-test-corpus-26-test,أين كتب اللغة الأجنبية ؟,فين كتب اللغات الأجنبية؟,Ethiopia
15604,corpus-6-test-corpus-26-train,شريحتين وزجاجة سبرايت .,شريحتين و سبرايت.,They are a sheep and a sheep.
15607,corpus-6-test-corpus-26-test,أعطني سجائر .,إديني سجاير.,أنا أعطيني سجائر.
15610,corpus-6-test-corpus-26-dev,"دخوله البلد مخالف للقانون . آسف . حسناً , إنني أخمن في كيفية العناية بكل شيء .",ممنوع تدخله البلد - آسف. أه، أعتقد ده كدة كل حاجة.,They are a political activist. They are a political 
15652,corpus-6-test-corpus-26-train,أجل ، أنا . لقد كانوا يعيشون بجواري في كاليفورنيا لكنهم انتقلوا إلى فلوريدا منذ عامين . ماذا عنك ؟ هل تسافر بمفردك ؟,آه، أنا. كانوا عايشين قريب مني في كاليفورنيا بس راحوا فلوريدا من سنتين. وإنت؟ إنت مسافر لوحدك؟,They were going to be a vacation in كاليفورنيا. 
15664,corpus-6-test-corpus-26-train,أنا مريض .,أنا تعبان.,أنا مريض.
15666,corpus-6-test-corpus-26-train,يبدو طفلي منهكاً بسبب الحمى .,إبني شكله تعبان بسبب السخونة.,يبدو طفلك يبدو طفلاً من خطر الحمى.
15673,corpus-6-test-corpus-26-train,بهذا المقاس من فضلك .,المقاس ده، لو سمحت.,هذا المقاس يفضلك.
15674,corpus-6-test-corpus-26-train,تمنح أوسمة الاستحقاق الثقافي للفنانين والعلماء المتميزين في هذا اليوم .,فنانين وعلماء مشهورين أخدوا أوسمة شرف ثقافية في اليوم ده.,They offer a speech to a female audience and a female
15676,corpus-6-test-corpus-26-train,أنا ياباني .,أنا ياباني.,أنا ياباني.
15692,corpus-6-test-corpus-26-train,هذا ثمنه مرتفع جداً .,ده غالي أوي.,هذا يبدو على مدار اليوم.
15699,corpus-6-test-corpus-26-train,أجل . استقل الحافلة التي تذهب إلى محطة كيوتو .,آه. خد الباص اللي رايح كيوتو-إكي.,. They went to the border.
15710,corpus-6-test-corpus-26-train,هل هذا للأعضاء فقط ؟,ده للأعضاء بس؟,Yes
15735,corpus-6-test-corpus-26-dev,سعر الغرفة هو ستة آلاف ين في الليلة .,تكلفة الأوضة ست آلاف ين في اللية.,Prices are almost a hundred dollars in the day.
15763,corpus-6-test-corpus-26-train,هل يمكنني أن أحضر هذا على متن الطائرة ؟,مكن أطلع الطيارة بده؟,Yes
15775,corpus-6-test-corpus-26-train,حسناً . كل ما أريده هو معرفة إذا ما كان المشروع سيحقق ربحاً .,أوكي. كل اللي عايز أعرفه إذا كان الشغل هايغطي مصاريفه.,حسناً. كل ما أريده هو معرفة إذا ما كان مشروع سي
15784,corpus-6-test-corpus-26-train,جميل . هل تريدين إيشارباً يتناسب مع هذا ؟,كويس. عايزة إيشارب يليق مع ده؟,جميل.
15788,corpus-6-test-corpus-26-train,أعد شحن البطارية من فضلك .,إشحن البطارية، لو سمحت.,Please buy the battery.
15791,corpus-6-test-corpus-26-train,أنا مستعد للطلب .,أنا جاهز أطلب.,أنا ready to ask.
15798,corpus-6-test-corpus-26-dev,أملاح الحمام العشبي تجعل ملمس بشرتك ناعماً وأملس .,بودرة الأعشاب بتخلي بشرتك طرية وناعمة.,They wipe out your skin.
15804,corpus-6-test-corpus-26-train,اكتب اسم شركة الطيران ورقم الرحلة أيضاً .,إكتب إسم شركة الطيران ورقم الرحلة، برضه.,كتب اسم شركة الطيران ورقم الرحلة.
15814,corpus-6-test-corpus-26-train,حقاً . اليوم هو الأحد ، والأحد هو أسوء الأيام .,بجد. النهاردة الحد، والحد أسوأ يوم.,"حقاً. اليوم هو الأحد, وهو أسوأ الأيام."
15896,corpus-6-test-corpus-26-train,أجل . إنها مشكلة تخلص من الفضلات .,أه، مشكلة رمي الزبالة.,They are a problem to avoid their faith.
15897,corpus-6-test-corpus-26-train,أريد هذا الطراز لخمسة أماكن مرصعة .,عايز نفس الشكل ده بس لوضع خمس اماكن.,They want this item to be almost three places.
15899,corpus-6-test-corpus-26-train,لدي معظم العائلات مصدرين للدخل .,أسر كتير عندها مصدرين للدخل.,لديهم a lot of families.
15902,corpus-6-test-corpus-26-train,"آه . هذه الفضية نادرة "" القمر والجرس "" . هل تريد أن تغيرها أكيد ؟","ياه. الفضة دي نادرة ""القمر والجرس"". إنت متأكد إنك عايز تبدلها؟","هذه الفضية نادرة "" القمر والجرس"". هذه"
15911,corpus-6-test-corpus-26-train,أمي وأختي قادمتان من اليابان لرؤيتي . سيصلان هنا حوالي السابعة مساءً .,مامتي وأختي جايين من اليابان عشان يوفوني. هايوصلوا هنا على الساعة سبعة بليل.,أبي يُعد إلي اليابان ليلى. يُعد
15942,corpus-6-test-corpus-26-train,اللون البني محبب هذا العام .,البنى منتشر أوى السنة دى.,لون البني جميل هذا العام
15950,corpus-6-test-corpus-26-test,فكرة صائبة . متى تخطط للمجيء ؟,فكرة كويسة. بترتب تيجى إمتى؟,ينبغي أن تخطط للمجيء؟
15967,corpus-6-test-corpus-26-train,حسنا . مقعدان من فضلك .,اوكى. كرسيين، لو سمحت.,حسنا. حسنا.
15989,corpus-6-test-corpus-26-train,أين السوق ؟,فين السوق؟,سوق سوق ؟
16007,corpus-6-test-corpus-26-train,أود قياس بذلة السباق الخاصة بي .,انا نفسى اجرب لبس السباق الجديد بتاعي.,يمكن أن يُعد لحفظ بذلة السباق الخاصة بك
16016,corpus-6-test-corpus-26-train,ظننت أنكم أيها الشباب تأكلون الكعك المخبوز فقط .,افتكر انتو لسه اكلين دوناتس يا جماعة.,ظننت أنكم أي رجال يحمل قميص قديم.
16034,corpus-6-test-corpus-26-train,"ما سعر تذكرة درجة أولى إلى إدنبره , من فضلك ؟",بكام تذكرة درجة أولى لأدنبره، لو سمحت؟,"تكلفة تذكرة ابتدائية على Ethiopia, which is best"
16042,corpus-6-test-corpus-26-train,يبدو أن النقود التي أعطيتني إياها ناقصة عشر دولارات .,تقريبا الفلوس اللي إدتهالي ناقصة عشرة دولار.,يبدو أن النقود التي أعطيتني إياها عشر دولارات 
16046,corpus-6-test-corpus-26-train,لقد اتصلت بالسيد سميث في غرفة رقم اثنان صفر واحد منذ لحظات ، لكن لم يرد أحد . هل لك أن ترى هل لا يزال يقيم هنا ؟,أنا لسه مكلم أ. سميث فى أوضة اتنين زيرو واحد، بس محدش رد. ممكن تشوف إذا كان لسه هنا؟,لقد اتصلت بالسيد سميث في غرفة رقم اثنان 
16061,corpus-6-test-corpus-26-train,أريد واحدة حديثة .,عايزة حاجة مودرن.,I want one another.
16070,corpus-6-test-corpus-26-train,أعمل في شركة نشر .,انا بشتغل فى شركة نشر.,They work in a publishing company.
16073,corpus-6-test-corpus-26-train,هل لك أن تتفضل وتملأ هذه ؟,ممكن تملا ده؟,Yes
16080,corpus-6-test-corpus-26-test,ما هذا الشارع ؟,ده شارع ايه؟,إسرائيل
16082,corpus-6-test-corpus-26-test,هل لك أن تزن هذا الطرد ؟,ممكن توزنلى الطرد ده؟,Yes
16089,corpus-6-test-corpus-26-train,ماذا تسمون هذا بالإنجليزية ؟,بتقول عليه ايه بالانجليزى؟,Arabic
16091,corpus-6-test-corpus-26-train,"ظل سائراً عبر هذا الممر , وستجدها على الجانب الأيمن .",خليكس ماشي فى الممر ده، هتلاقيه على الجنب اليمين.,They looked across this maze.
16098,corpus-6-test-corpus-26-train,أريد التأمين على هذا .,عايزأأمن على ده.,我想 التأمين على هذا.
16106,corpus-6-test-corpus-26-train,صباح الخير . هذا مكتب الاستقبال . هل لي أن أساعدك ؟,صباح الخير. مكتب الإستقبال. ممكن اساعدك؟,صباح الخير.....
16127,corpus-6-test-corpus-26-train,حسناً . تفضل بالدخول .,تمام، اتفضل لو سمحت.,حسناً. فضل أن يدخل.
16130,corpus-6-test-corpus-26-test,"أجل , سيدي . آتي هنا للإفطار كل يوم , من الاثنين حتى الجمعة , قبل الذهاب للعمل .",اه، يافندم. باجى هنا افطر كل يوم، من الاتنين للجمعة، قبل ماروح الشغل.,They went to the summit every day.
16140,corpus-6-test-corpus-26-dev,لا توجد أية مشاكل .,مفيش مشكلة.,Tidak ada a cause.
16141,corpus-6-test-corpus-26-train,من فضلك اتصل لي برقم ثلاثة اثنان ستة اثنان تسعة واحد ثمانية .,لو سمحت ادينى تلاتة اتنين ستة اتنين تسعة واحد تمانية.,Please tell me a number of twenty-two hundred hundreds of 
16158,corpus-6-test-corpus-26-train,"أجل , يمكننا القيام بخدمتك بداية من السابعة .",اه، احنا فى خدمتك من سبعة.,Nous stood up to a few hours.
16167,corpus-6-test-corpus-26-train,من فضلك استلق هنا .,لو سمحت اتمدد هنا.,فضلك ينتظر هنا.
16169,corpus-6-test-corpus-26-test,يالها من خدمة سريعة !,خدمة سريعة.,They are a very efficient service.
16191,corpus-6-test-corpus-26-train,ربما ستظل ترتفع .,يمكن لسه هيبان.,يبدو هذا التغيير على مدار اليوم.
16217,corpus-6-test-corpus-26-train,من فضلك اتجه يساراً عند التقاطع التالي .,لو سمحت ادخل شمال التقاطع الجاي.,فضلك يذهب يساراً عند التقاطع التالي.
16219,corpus-6-test-corpus-26-dev,معذرة . كيف يمكنني الوصول إلى المصرف ؟,لو سمحت. اوصل للبنك إزاى؟,كيف يمكنني الوصول إلى المصرف ؟
16222,corpus-6-test-corpus-26-train,هل توجد خدمة نقل بالحافلات إلى متحف فورد ؟,فيه خدمة أتوبيسات لمتحف فورد؟,Yes
16227,corpus-6-test-corpus-26-train,"أجل . اسمك ورقم غرفتك , من فضلك .",اه. إسمك ورقم الأوضة، لو سمحت.,......... 
16231,corpus-6-test-corpus-26-train,كم المدة التي يستغرقه لكي يصل لليابان عن طريق البريد الجوي ؟,ياخد أد إيه وقت عشان يوصل اليابان بالبريد الجوى؟,أربعة أيام
16238,corpus-6-test-corpus-26-train,حسناً . أراك الساعة الثانية يوم الأحد .,اوكيه. أشوفك الساعة اتنين يوم الحد.,حسناً. Wake up a few hours a day.
16258,corpus-6-test-corpus-26-train,أريد أن أمر بنيويورك في طريقي إلى تورونتو .,عايز أروح تورونتو من نيويورك.,我想 a British passport in a border with Turkey.
16259,corpus-6-test-corpus-26-train,لقد كسر الزمام المنزلق . هل لديك مزيد من نفس النوع ؟,السوستة مكسورة. عندك زيها تانى؟,لقد كسر الزمام المنزلق. ليس لديك مزيد من
16271,corpus-6-test-corpus-26-train,هذا ضرب من الدناءة .,ده متوسخ شوية.,هذا ضرب من الدناءة.
16279,corpus-6-test-corpus-26-dev,هل لك أن تعيد تأكيد رحلتي ؟ هاهي تذكرة الطيران .,ممكن تأكد رحلتى تاني؟ دى التذكرة بتاعتى.,Yes
16291,corpus-6-test-corpus-26-train,هل لديك هذا باللون الأخضر الداكن ؟,عندك منه أخضر أغمق؟,Yes
16292,corpus-6-test-corpus-26-test,هل لك أن تأخذني إلى كانتربري وتعيدني إلى هنا ؟,ممكن تاخدنى كانتربري وترجعنى؟,Yes
16311,corpus-6-test-corpus-26-train,هل لي بشوكة أخرى ؟,ممكن شوكة تانية؟,Yes
16312,corpus-6-test-corpus-26-train,شكراً جزيلاً لعطفك .,شكرا جدا على لطفك.,شكرًا جزيلاً على طفلك.
16335,corpus-6-test-corpus-26-train,آسف ، نحن لا نبيع تذاكر للمسرح .,اسف، احنا مبنبعش تذاكرمسرح.,Nousn't buy a ticket for the temple.
16337,corpus-6-test-corpus-26-train,أريد أن أرى هذا .,عايز أشوف ده.,我想 أن يرى هذا.
16339,corpus-6-test-corpus-26-train,آه ، هذا جميل . ماذا علي أن أصنع ؟,ياه، ده حلو أوي. لازم أعمل إيه؟,جميل...
16344,corpus-6-test-corpus-26-dev,أريد مد إقامتي هنا ليومين آخرين .,عايز أمد وجودي هنا يومين كمان.,أنا ريد أن يكون هنا ثلاثة أيام.
16351,corpus-6-test-corpus-26-train,من فضلك غير مقعدي .,لو سمحت غيرلى الكرسى بتاعى.,أنت لست قريبًا.
16365,corpus-6-test-corpus-26-train,لدينا جمبري رائع جداً اليوم .,عندك جمبرى حلو أوى النهارة.,دينا جمبري رائع جداً اليوم.
16371,corpus-6-test-corpus-26-train,إلى أي ساعة متأخرة تظل مفتوحة ؟,بيفضل فاتح لحد امتى؟,ساعة
16395,corpus-6-test-corpus-26-train,للمدخنين أم لا ؟,مدخن ولا مش مدخن؟,ليس؟
16403,corpus-6-test-corpus-26-train,إنه غالي جدا بالنسبة لي . ألا يمكنك تخفيض السعر قليلاً ؟,ده غالى اوى عليا. مش ممكن تنزله شوية؟,أنت لست بالغة في نسبة لي. ليس هناك
16409,corpus-6-test-corpus-26-dev,أنا جاهز صباح الأربعاء أو بعد ظهر الجمعة .,أنا فاتح الأربع الصبح أو الجمعة بعد الضهر.,أنا ينتظر صباح الأربعاء أو صباح الجمعة.
16413,corpus-6-test-corpus-26-train,لم أقم بالحجز .,أنا ماحجزتش.,لقد انتهيت.
16434,corpus-6-test-corpus-26-train,لأن الصيف في اليابان عادة ما يكون شديد الحرارة ، ولم يكن لدينا تكييف هواء قديماً .,عشان الصيف فى اليابان حر أوى، وإحنا ماكنش عندنا تكييف زمان.,لأن الصيف في اليابان عادة ما يكون شديد الحرارة. 
16444,corpus-6-test-corpus-26-train,هل لك أن تستدعي لي سيارة أجرة الساعة الثامنة صباح غد ؟,ممكن تطلبلى تاكسى بكرة الصبح الساعة تمانية؟,Yes
16453,corpus-6-test-corpus-26-train,إنه مريب .,ده شرير.,هناك مشكلة.
16465,corpus-6-test-corpus-26-train,لماذا لا ننتظر الحافلة تحت التندة ؟,ليه منستناش الأتوبيس تحت التندة؟,Why did you wait for the stairs?
16477,corpus-6-test-corpus-26-train,تعالى ، كينجي . دعني أريك أرجاء المكتب .,تعالا، كينجي. خليني أفرجك ع المكتب.,They are a very busy worker.
16478,corpus-6-test-corpus-26-train,أجل ، إنها مفتوحة من التاسعة حتى التاسعة .,اه، فاتح من تسعة ل تسعة.,They believe that she is closed from early to early.
16484,corpus-6-test-corpus-26-dev,لا أستطيع النوم جيداً أثناء الليل .,مبقدرش أنام كويس بليل.,أنا لا ستطيع النوم أثناء الليل.
16487,corpus-6-test-corpus-26-train,كيف أثر الركود على الشركة ؟,الركود الاقتصادي أثر أزاى على التجارة؟,كيف أثر الركود على الشركة؟
16495,corpus-6-test-corpus-26-train,لدي موعد آخر .,أنا عندى معاد تانى.,لدي وقت آخر.
16516,corpus-6-test-corpus-26-train,هل لي بخريطة لطرق المدينة ؟,ممكن آخد خريطة بالشوارع الرئيسية في البلد؟,هل لدي خريطة على المدينة؟
16536,corpus-6-test-corpus-26-dev,هذا بعينه ما كنت أبحث عنه .,الحاجة اللى كنت بدور عليها.,هذا بعينه ما يبحث عنه.
16542,corpus-6-test-corpus-26-train,لا أفهم شرحك .,مش فاهم شرحك.,لا أفهم شرحك.
16546,corpus-6-test-corpus-26-train,كان يجب تدبير وسيلة مواصلات . ذاهبة إلى بوسطن .,لازم تعمل تواصل. روح بوسطن.,They need to establish a transportation system.
16547,corpus-6-test-corpus-26-train,أين أفضل مكان لمشاهدة المعالم ؟,فين أحسن مكان للسياحة؟,Where is the best place to watch movies?
16576,corpus-6-test-corpus-26-train,هل هي متينة ؟,ده يستحمل؟,هل هي متينة؟
16577,corpus-6-test-corpus-26-train,لقد استمتعت كثيرا .,أنا بسطت نفسي جدا.,لقد استمتعت كثيرا.
16581,corpus-6-test-corpus-26-train,حسنا إذاً ، أريد عصا مضرب أصغر كتلك التي مع جوليا روبرتس .,طيب، عايزة يكون عندي وش اصغر زي جوليا روبرتس.,"حسنا إذاً, ريد عصا مضرب أصغر كتلك "
16586,corpus-6-test-corpus-26-train,هل لك أن تأخذ هذا ، من فضلك ؟,ممكن تأخذ ده، لو سمحت؟,Yes
16601,corpus-6-test-corpus-26-train,الركاب المسافرون على خطوط إيه بي سي الجوية رحلة رقم سبعة صفر ثلاثة المتجهة إلى طوكيو التفضل بالتوجه إلى بوابة رقم عشرين لإنهاء الإجراءات الرسمية .,المسافرين على خطوط إي بي سي رحلة سبعة زيرو تلاتة لطوكيو من فضلكم اتحركوا لبوابة عشرين للاجراءات الحكومية.,Passengers across the border of a jet plane almost a
16607,corpus-6-test-corpus-26-train,أين موقف الحافلات ل بي ؟,فين موقف الأتوبيس بتاع بي؟,Where is the bus station?
16643,corpus-6-test-corpus-26-train,الدخول فرداً فردا ، ً من فضلكم .,فكة، لو سمحت.,يُدخل فرداً فرداً.
16653,corpus-6-test-corpus-26-dev,من أين يمكنني شراء مفارش مائدة ؟,ممكن أشتري مفرش تربيزة منين؟,Where would I buy a homemade bread?
16679,corpus-6-test-corpus-26-train,هل يمكنني استئجار مرشداً يتحدث اللغة اليابانية ؟,ممكن أطلب مرشد بيتكلم ياباني؟,Yes
16696,corpus-6-test-corpus-26-train,هل تريدني أن ألتقط لك صورة ؟,تحب إني آخد صورتك؟,Yes
16709,corpus-6-test-corpus-26-train,لم يكن لدي هذا الطبق .,أنا ماكلتش الطبق ده قبل كدة.,ليس لديه هذا الطبق.
16718,corpus-6-test-corpus-26-train,لقد قطع إصبعي . هل يوجد مطهر ؟,أنا عورت صباعي. فيه مطهر؟,لقد قطع إصبعي.
16723,corpus-6-test-corpus-26-train,هل يمكنني الحصول على طابع فئة خمسة وتسعين سنتاً ؟,ممكن آلاقي طابع من اللي بخمسة وتسعين سنت؟,Yes
16736,corpus-6-test-corpus-26-train,سأكون هنا الساعة الثامنة إلى الربع .,حكون هنا ع الساعة تمانية إلا ربع.,Please be here for the third time.
16746,corpus-6-test-corpus-26-train,أريد عطراً .,عايز شوية برفان.,أنا ريد عطراً.
16747,corpus-6-test-corpus-26-train,هل لي بجدول مواعيد ؟,ممكن آخد جدول زمني؟,هل لدي وقتًا مناسبًا؟
16751,corpus-6-test-corpus-26-test,هل ستذهب إلى المدرسة هنا ؟,هو إنت رايح المدرسة هنا؟,Yes
16758,corpus-6-test-corpus-26-dev,كم كان ثمنها ؟,كان فيه قد إيه؟,أربعة
16760,corpus-6-test-corpus-26-train,هل فندق هيلتون بعيد عن هنا ؟,هو فندق هيلتون بعيد عن هنا؟,Yes
16769,corpus-6-test-corpus-26-train,أنا متأكد أنني وضعتها في محفظة الأوراق الخاصة بي .,أنا متأكد إني حطيتها في شنطتي.,أنا متأكد أن وضعتها في خزانة الأوراق الخاصة بك 
16770,corpus-6-test-corpus-26-train,ارفعوا أيديكم .,ارفع إيدك.,ارفعوا أيديكم.
16771,corpus-6-test-corpus-26-train,هل يوجد مطعماً يمكنك أن تزكيه بالقرب من هنا ؟,هو فيه مطعم تقدر تدلني عليه قريب من هنا؟,Yes
